Image,Group,Row,Col,Size
373,82,E,2,35
373,82,E,4,46
373,82,E,6,43
373,88,E,10,90
373,88,E,12,85
373,88,E,14,88
373,58,E,19,13
373,58,E,21,0
373,58,E,23,0
373,82,G,2,32
373,82,G,4,26
373,82,G,6,38
373,88,G,10,85
373,88,G,12,88
373,88,G,14,88
373,58,G,19,0
373,58,G,21,17
373,58,G,23,11
373,80,J,2,8
373,80,J,4,0
373,80,J,6,0
373,72,J,10,40
373,72,J,12,43
373,72,J,14,38
373,74,J,19,47
373,74,J,21,44
373,74,J,23,45
373,80,L,2,0
373,80,L,4,0
373,80,L,6,0
373,72,L,10,43
373,72,L,12,44
373,72,L,14,43
373,74,L,19,41
373,74,L,21,44
373,74,L,23,44
373,80,N,2,0
373,80,N,4,36
373,80,N,6,33
373,72,N,10,42
373,72,N,12,46
373,72,N,14,46
373,74,N,19,48
373,74,N,21,45
373,74,N,23,48
373,80,P,2,18
373,80,P,4,23
373,80,P,6,26
373,72,P,10,49
373,72,P,12,40
373,72,P,14,47
373,74,P,19,58
373,74,P,21,48
373,74,P,23,62
374,76,A,2,66
374,76,A,4,71
374,76,A,6,67
374,124,A,11,66
374,124,A,13,65
374,124,A,15,69
374,126,A,19,0
374,126,A,21,0
374,126,A,23,8
374,76,C,2,61
374,76,C,4,57
374,76,C,6,58
374,124,C,11,61
374,124,C,13,75
374,124,C,15,82
374,126,C,19,0
374,126,C,21,0
374,126,C,23,0
374,76,E,2,62
374,76,E,4,48
374,76,E,6,50
374,124,E,11,67
374,124,E,13,79
374,124,E,15,78
374,126,E,19,0
374,126,E,21,9
374,126,E,23,0
374,76,G,2,54
374,76,G,4,52
374,76,G,6,53
374,124,G,11,60
374,124,G,13,69
374,124,G,15,68
374,126,G,19,0
374,126,G,21,0
374,126,G,23,0
374,128,J,2,42
374,128,J,4,28
374,128,J,6,40
374,130,J,11,7
374,130,J,13,0
374,130,J,15,0
374,1,J,19,79
374,1,J,21,71
374,1,J,23,60
374,128,L,2,33
374,128,L,4,28
374,128,L,6,38
374,130,L,11,7
374,130,L,13,0
374,130,L,15,0
374,1,L,19,86
374,1,L,21,71
374,1,L,23,58
374,128,N,2,38
374,128,N,4,29
374,128,N,6,34
374,130,N,11,0
374,130,N,13,0
374,130,N,15,0
374,1,N,19,87
374,1,N,21,70
374,1,N,23,67
374,128,P,2,35
374,128,P,4,32
374,128,P,6,24
374,130,P,11,0
374,130,P,13,0
374,130,P,15,0
374,1,P,19,106
374,1,P,21,60
374,1,P,23,96
375,82,A,2,64
375,82,A,4,69
375,82,A,6,63
375,88,A,10,93
375,88,A,12,90
375,88,A,14,88
375,58,A,19,21
375,58,A,21,17
375,58,A,23,17
375,82,C,2,60
375,82,C,4,47
375,82,C,6,56
375,88,C,10,89
375,88,C,12,92
375,88,C,14,92
375,58,C,19,25
375,58,C,21,21
375,58,C,23,0
375,82,E,2,48
375,82,E,4,34
375,82,E,6,47
375,88,E,10,94
375,88,E,12,99
375,88,E,14,92
375,58,E,19,0
375,58,E,21,20
375,58,E,23,13
375,82,G,2,27
375,82,G,4,4
375,82,G,6,28
375,88,G,10,91
375,88,G,12,103
375,88,G,14,89
375,58,G,19,19
375,58,G,21,18
375,58,G,23,12
375,80,J,2,22
375,80,J,4,25
375,80,J,6,41
375,72,J,10,53
375,72,J,12,52
375,72,J,14,55
375,74,J,19,53
375,74,J,21,50
375,74,J,23,51
375,80,L,2,28
375,80,L,4,27
375,80,L,6,33
375,72,L,10,60
375,72,L,12,58
375,72,L,14,56
375,74,L,19,48
375,74,L,21,48
375,74,L,23,48
375,80,N,2,24
375,80,N,4,28
375,80,N,6,23
375,72,N,10,52
375,72,N,12,54
375,72,N,14,55
375,74,N,19,53
375,74,N,21,50
375,74,N,23,50
375,80,P,2,17
375,80,P,4,23
375,80,P,6,29
375,72,P,10,54
375,72,P,12,54
375,72,P,14,55
375,74,P,19,51
375,74,P,21,54
375,74,P,23,49
376,76,A,2,85
376,76,A,4,82
376,76,A,6,74
376,124,A,11,72
376,124,A,13,77
376,124,A,15,67
376,126,A,19,0
376,126,A,21,12
376,126,A,23,14
376,76,C,2,72
376,76,C,4,63
376,76,C,6,66
376,124,C,11,69
376,124,C,13,69
376,124,C,15,74
376,126,C,19,0
376,126,C,21,9
376,126,C,23,7
376,76,E,2,57
376,76,E,4,44
376,76,E,6,55
376,124,E,11,69
376,124,E,13,66
376,124,E,15,57
376,126,E,19,0
376,126,E,21,8
376,126,E,23,0
376,76,G,2,62
376,76,G,4,49
376,76,G,6,55
376,124,G,11,67
376,124,G,13,65
376,124,G,15,58
376,126,G,19,0
376,126,G,21,9
376,126,G,23,0
376,128,J,2,49
376,128,J,4,31
376,128,J,6,38
376,130,J,11,0
376,130,J,13,8
376,130,J,15,0
376,1,J,19,86
376,1,J,21,78
376,1,J,23,73
376,128,L,2,48
376,128,L,4,38
376,128,L,6,38
376,130,L,11,10
376,130,L,13,4
376,130,L,15,7
376,1,L,19,80
376,1,L,21,78
376,1,L,23,69
376,128,N,2,58
376,128,N,4,53
376,128,N,6,44
376,130,N,11,0
376,130,N,13,0
376,130,N,15,0
376,1,N,19,94
376,1,N,21,80
376,1,N,23,82
376,128,P,2,59
376,128,P,4,65
376,128,P,6,47
376,130,P,11,8
376,130,P,13,9
376,130,P,15,8
376,1,P,19,115
376,1,P,21,103
376,1,P,23,100
377,82,A,2,69
377,82,A,4,77
377,82,A,6,71
377,88,A,10,98
377,88,A,12,90
377,88,A,14,93
377,58,A,19,13
377,58,A,21,18
377,58,A,23,13
377,82,C,2,74
377,82,C,4,51
377,82,C,6,68
377,88,C,10,90
377,88,C,12,93
377,88,C,14,90
377,58,C,19,23
377,58,C,21,22
377,58,C,23,21
377,82,E,2,61
377,82,E,4,59
377,82,E,6,54
377,88,E,10,88
377,88,E,12,92
377,88,E,14,85
377,58,E,19,18
377,58,E,21,21
377,58,E,23,23
377,82,G,2,23
377,82,G,4,36
377,82,G,6,50
377,88,G,10,87
377,88,G,12,92
377,88,G,14,86
377,58,G,19,18
377,58,G,21,20
377,58,G,23,18
377,80,J,2,26
377,80,J,4,39
377,80,J,6,49
377,72,J,10,60
377,72,J,12,61
377,72,J,14,61
377,74,J,19,59
377,74,J,21,51
377,74,J,23,51
377,80,L,2,32
377,80,L,4,34
377,80,L,6,54
377,72,L,10,72
377,72,L,12,71
377,72,L,14,66
377,74,L,19,63
377,74,L,21,53
377,74,L,23,49
377,80,N,2,0
377,80,N,4,42
377,80,N,6,47
377,72,N,10,75
377,72,N,12,77
377,72,N,14,76
377,74,N,19,63
377,74,N,21,65
377,74,N,23,52
377,80,P,2,22
377,80,P,4,19
377,80,P,6,34
377,72,P,10,80
377,72,P,12,80
377,72,P,14,87
377,74,P,19,80
377,74,P,21,73
377,74,P,23,65
378,76,A,2,73
378,76,A,4,81
378,76,A,6,77
378,124,A,11,95
378,124,A,13,90
378,124,A,15,88
378,126,A,19,15
378,126,A,21,17
378,126,A,23,18
378,76,C,2,72
378,76,C,4,75
378,76,C,6,70
378,124,C,11,85
378,124,C,13,91
378,124,C,15,89
378,126,C,19,14
378,126,C,21,14
378,126,C,23,0
378,76,E,2,73
378,76,E,4,72
378,76,E,6,74
378,124,E,11,91
378,124,E,13,88
378,124,E,15,90
378,126,E,19,15
378,126,E,21,13
378,126,E,23,13
378,76,G,2,69
378,76,G,4,71
378,76,G,6,69
378,124,G,11,81
378,124,G,13,82
378,124,G,15,84
378,126,G,19,13
378,126,G,21,0
378,126,G,23,14
378,128,J,2,66
378,128,J,4,52
378,128,J,6,50
378,130,J,11,9
378,130,J,13,10
378,130,J,15,8
378,1,J,19,100
378,1,J,21,86
378,1,J,23,88
378,128,L,2,73
378,128,L,4,64
378,128,L,6,57
378,130,L,11,0
378,130,L,13,0
378,130,L,15,12
378,1,L,19,103
378,1,L,21,91
378,1,L,23,85
378,128,N,2,88
378,128,N,4,78
378,128,N,6,71
378,130,N,11,8
378,130,N,13,0
378,130,N,15,11
378,1,N,19,112
378,1,N,21,93
378,1,N,23,98
378,128,P,2,90
378,128,P,4,95
378,128,P,6,86
378,130,P,11,10
378,130,P,13,0
378,130,P,15,0
378,1,P,19,138
378,1,P,21,123
378,1,P,23,118
379,82,A,2,68
379,82,A,4,76
379,82,A,6,70
379,88,A,10,117
379,88,A,12,128
379,88,A,14,119
379,58,A,19,13
379,58,A,21,17
379,58,A,23,10
379,82,C,2,55
379,82,C,4,65
379,82,C,6,69
379,88,C,10,130
379,88,C,12,135
379,88,C,14,137
379,58,C,19,52
379,58,C,21,40
379,58,C,23,15
379,82,E,2,49
379,82,E,4,50
379,82,E,6,64
379,88,E,10,124
379,88,E,12,135
379,88,E,14,131
379,58,E,19,62
379,58,E,21,50
379,58,E,23,18
379,82,G,2,42
379,82,G,4,59
379,82,G,6,63
379,88,G,10,122
379,88,G,12,127
379,88,G,14,129
379,58,G,19,61
379,58,G,21,50
379,58,G,23,29
379,80,J,2,95
379,80,J,4,110
379,80,J,6,104
379,72,J,10,116
379,72,J,12,118
379,72,J,14,120
379,74,J,19,95
379,74,J,21,82
379,74,J,23,71
379,80,L,2,69
379,80,L,4,109
379,80,L,6,117
379,72,L,10,116
379,72,L,12,122
379,72,L,14,122
379,74,L,19,99
379,74,L,21,82
379,74,L,23,85
379,80,N,2,67
379,80,N,4,103
379,80,N,6,110
379,72,N,10,103
379,72,N,12,116
379,72,N,14,108
379,74,N,19,102
379,74,N,21,89
379,74,N,23,82
379,80,P,2,72
379,80,P,4,80
379,80,P,6,82
379,72,P,10,119
379,72,P,12,117
379,72,P,14,110
379,74,P,19,117
379,74,P,21,97
379,74,P,23,94
380,76,A,2,115
380,76,A,4,112
380,76,A,6,117
380,124,A,11,116
380,124,A,13,102
380,124,A,15,119
380,126,A,19,25
380,126,A,21,0
380,126,A,23,21
380,76,C,2,113
380,76,C,4,125
380,76,C,6,115
380,124,C,11,109
380,124,C,13,110
380,124,C,15,117
380,126,C,19,26
380,126,C,21,21
380,126,C,23,16
380,76,E,2,101
380,76,E,4,100
380,76,E,6,104
380,124,E,11,95
380,124,E,13,111
380,124,E,15,106
380,126,E,19,22
380,126,E,21,0
380,126,E,23,13
380,76,G,2,98
380,76,G,4,95
380,76,G,6,101
380,124,G,11,96
380,124,G,13,102
380,124,G,15,97
380,126,G,19,0
380,126,G,21,0
380,126,G,23,0
380,128,J,2,61
380,128,J,4,49
380,128,J,6,65
380,130,J,11,0
380,130,J,13,0
380,130,J,15,0
380,1,J,19,79
380,1,J,21,81
380,1,J,23,74
380,128,L,2,51
380,128,L,4,50
380,128,L,6,48
380,130,L,11,8
380,130,L,13,0
380,130,L,15,0
380,1,L,19,74
380,1,L,21,73
380,1,L,23,46
380,128,N,2,47
380,128,N,4,47
380,128,N,6,40
380,130,N,11,0
380,130,N,13,0
380,130,N,15,0
380,1,N,19,71
380,1,N,21,41
380,1,N,23,33
380,128,P,2,46
380,128,P,4,55
380,128,P,6,57
380,130,P,11,4
380,130,P,13,4
380,130,P,15,4
380,1,P,19,88
380,1,P,21,69
380,1,P,23,32
381,82,A,2,79
381,82,A,4,83
381,82,A,6,60
381,88,A,10,65
381,88,A,12,73
381,88,A,14,83
381,58,A,19,10
381,58,A,21,0
381,58,A,23,7
381,82,C,2,83
381,82,C,4,86
381,82,C,6,81
381,88,C,10,102
381,88,C,12,106
381,88,C,14,111
381,58,C,19,0
381,58,C,21,0
381,58,C,23,4
381,82,E,2,72
381,82,E,4,73
381,82,E,6,74
381,88,E,10,116
381,88,E,12,118
381,88,E,14,118
381,58,E,19,21
381,58,E,21,13
381,58,E,23,0
381,82,G,2,63
381,82,G,4,77
381,82,G,6,80
381,88,G,10,123
381,88,G,12,125
381,88,G,14,124
381,58,G,19,29
381,58,G,21,21
381,58,G,23,7
381,80,J,2,39
381,80,J,4,62
381,80,J,6,90
381,72,J,10,78
381,72,J,12,76
381,72,J,14,76
381,74,J,19,74
381,74,J,21,70
381,74,J,23,70
381,80,L,2,30
381,80,L,4,52
381,80,L,6,77
381,72,L,10,77
381,72,L,12,74
381,72,L,14,79
381,74,L,19,65
381,74,L,21,62
381,74,L,23,56
381,80,N,2,47
381,80,N,4,66
381,80,N,6,74
381,72,N,10,78
381,72,N,12,81
381,72,N,14,77
381,74,N,19,58
381,74,N,21,41
381,74,N,23,45
381,80,P,2,65
381,80,P,4,66
381,80,P,6,60
381,72,P,10,77
381,72,P,12,67
381,72,P,14,56
381,74,P,19,61
381,74,P,21,42
381,74,P,23,52
382,76,A,2,121
382,76,A,4,115
382,76,A,6,106
382,124,A,11,124
382,124,A,13,127
382,124,A,15,124
382,126,A,19,28
382,126,A,21,26
382,126,A,23,26
382,76,C,2,115
382,76,C,4,107
382,76,C,6,103
382,124,C,11,121
382,124,C,13,117
382,124,C,15,115
382,126,C,19,0
382,126,C,21,0
382,126,C,23,18
382,76,E,2,104
382,76,E,4,97
382,76,E,6,101
382,124,E,11,119
382,124,E,13,120
382,124,E,15,108
382,126,E,19,0
382,126,E,21,22
382,126,E,23,16
382,76,G,2,92
382,76,G,4,90
382,76,G,6,96
382,124,G,11,115
382,124,G,13,103
382,124,G,15,107
382,126,G,19,23
382,126,G,21,18
382,126,G,23,20
382,128,J,2,73
382,128,J,4,54
382,128,J,6,72
382,130,J,11,11
382,130,J,13,4
382,130,J,15,0
382,1,J,19,105
382,1,J,21,103
382,1,J,23,102
382,128,L,2,59
382,128,L,4,57
382,128,L,6,77
382,130,L,11,23
382,130,L,13,23
382,130,L,15,20
382,1,L,19,109
382,1,L,21,127
382,1,L,23,100
382,128,N,2,69
382,128,N,4,74
382,128,N,6,73
382,130,N,11,20
382,130,N,13,19
382,130,N,15,21
382,1,N,19,118
382,1,N,21,107
382,1,N,23,100
382,128,P,2,90
382,128,P,4,87
382,128,P,6,74
382,130,P,11,21
382,130,P,13,30
382,130,P,15,25
382,1,P,19,151
382,1,P,21,134
382,1,P,23,122
383,82,A,2,99
383,82,A,4,96
383,82,A,6,94
383,88,A,10,133
383,88,A,12,136
383,88,A,14,142
383,58,A,19,88
383,58,A,21,79
383,58,A,23,63
383,82,C,2,87
383,82,C,4,77
383,82,C,6,77
383,88,C,10,124
383,88,C,12,129
383,88,C,14,129
383,58,C,19,76
383,58,C,21,66
383,58,C,23,48
383,82,E,2,64
383,82,E,4,57
383,82,E,6,67
383,88,E,10,129
383,88,E,12,129
383,88,E,14,130
383,58,E,19,67
383,58,E,21,59
383,58,E,23,39
383,82,G,2,56
383,82,G,4,58
383,82,G,6,58
383,88,G,10,122
383,88,G,12,129
383,88,G,14,127
383,58,G,19,59
383,58,G,21,60
383,58,G,23,31
383,80,J,2,72
383,80,J,4,85
383,80,J,6,96
383,72,J,10,118
383,72,J,12,114
383,72,J,14,118
383,74,J,19,106
383,74,J,21,95
383,74,J,23,86
383,80,L,2,64
383,80,L,4,82
383,80,L,6,93
383,72,L,10,115
383,72,L,12,111
383,72,L,14,117
383,74,L,19,106
383,74,L,21,92
383,74,L,23,87
383,80,N,2,87
383,80,N,4,102
383,80,N,6,98
383,72,N,10,117
383,72,N,12,116
383,72,N,14,115
383,74,N,19,115
383,74,N,21,104
383,74,N,23,100
383,80,P,2,113
383,80,P,4,120
383,80,P,6,114
383,72,P,10,129
383,72,P,12,128
383,72,P,14,125
383,74,P,19,134
383,74,P,21,126
383,74,P,23,115
384,76,A,2,91
384,76,A,4,90
384,76,A,6,92
384,124,A,11,121
384,124,A,13,123
384,124,A,15,125
384,126,A,19,21
384,126,A,21,20
384,126,A,23,22
384,76,C,2,85
384,76,C,4,90
384,76,C,6,83
384,124,C,11,122
384,124,C,13,119
384,124,C,15,133
384,126,C,19,17
384,126,C,21,19
384,126,C,23,16
384,76,E,2,66
384,76,E,4,75
384,76,E,6,82
384,124,E,11,126
384,124,E,13,124
384,124,E,15,124
384,126,E,19,19
384,126,E,21,18
384,126,E,23,14
384,76,G,2,75
384,76,G,4,75
384,76,G,6,84
384,124,G,11,122
384,124,G,13,125
384,124,G,15,116
384,126,G,19,20
384,126,G,21,17
384,126,G,23,14
384,128,J,2,63
384,128,J,4,66
384,128,J,6,72
384,130,J,11,0
384,130,J,13,14
384,130,J,15,10
384,1,J,19,126
384,1,J,21,108
384,1,J,23,99
384,128,L,2,62
384,128,L,4,67
384,128,L,6,73
384,130,L,11,12
384,130,L,13,7
384,130,L,15,23
384,1,L,19,120
384,1,L,21,110
384,1,L,23,87
384,128,N,2,76
384,128,N,4,72
384,128,N,6,73
384,130,N,11,10
384,130,N,13,19
384,130,N,15,20
384,1,N,19,119
384,1,N,21,105
384,1,N,23,101
384,128,P,2,80
384,128,P,4,79
384,128,P,6,74
384,130,P,11,10
384,130,P,13,14
384,130,P,15,15
384,1,P,19,142
384,1,P,21,121
384,1,P,23,113
385,82,A,2,92
385,82,A,4,89
385,82,A,6,87
385,88,A,10,124
385,88,A,12,120
385,88,A,14,113
385,58,A,19,22
385,58,A,21,25
385,58,A,23,20
385,82,C,2,92
385,82,C,4,70
385,82,C,6,74
385,88,C,10,114
385,88,C,12,116
385,88,C,14,114
385,58,C,19,0
385,58,C,21,27
385,58,C,23,22
385,82,E,2,59
385,82,E,4,62
385,82,E,6,57
385,88,E,10,106
385,88,E,12,106
385,88,E,14,107
385,58,E,19,23
385,58,E,21,25
385,58,E,23,22
385,82,G,2,55
385,82,G,4,33
385,82,G,6,51
385,88,G,10,101
385,88,G,12,104
385,88,G,14,105
385,58,G,19,24
385,58,G,21,30
385,58,G,23,21
385,80,J,2,14
385,80,J,4,24
385,80,J,6,0
385,72,J,10,56
385,72,J,12,55
385,72,J,14,57
385,74,J,19,61
385,74,J,21,59
385,74,J,23,62
385,80,L,2,14
385,80,L,4,24
385,80,L,6,26
385,72,L,10,62
385,72,L,12,61
385,72,L,14,63
385,74,L,19,65
385,74,L,21,63
385,74,L,23,62
385,80,N,2,41
385,80,N,4,44
385,80,N,6,34
385,72,N,10,63
385,72,N,12,61
385,72,N,14,62
385,74,N,19,67
385,74,N,21,64
385,74,N,23,65
385,80,P,2,22
385,80,P,4,30
385,80,P,6,32
385,72,P,10,65
385,72,P,12,60
385,72,P,14,63
385,74,P,19,76
385,74,P,21,64
385,74,P,23,77
386,76,A,2,85
386,76,A,4,89
386,76,A,6,85
386,124,A,11,87
386,124,A,13,90
386,124,A,15,89
386,126,A,19,0
386,126,A,21,10
386,126,A,23,13
386,76,C,2,82
386,76,C,4,79
386,76,C,6,80
386,124,C,11,85
386,124,C,13,98
386,124,C,15,104
386,126,C,19,0
386,126,C,21,0
386,126,C,23,0
386,76,E,2,72
386,76,E,4,67
386,76,E,6,71
386,124,E,11,94
386,124,E,13,96
386,124,E,15,101
386,126,E,19,13
386,126,E,21,0
386,126,E,23,0
386,76,G,2,72
386,76,G,4,62
386,76,G,6,70
386,124,G,11,83
386,124,G,13,88
386,124,G,15,94
386,126,G,19,14
386,126,G,21,10
386,126,G,23,0
386,128,J,2,52
386,128,J,4,39
386,128,J,6,53
386,130,J,11,12
386,130,J,13,0
386,130,J,15,10
386,1,J,19,96
386,1,J,21,87
386,1,J,23,69
386,128,L,2,45
386,128,L,4,38
386,128,L,6,46
386,130,L,11,14
386,130,L,13,0
386,130,L,15,13
386,1,L,19,97
386,1,L,21,88
386,1,L,23,70
386,128,N,2,46
386,128,N,4,42
386,128,N,6,45
386,130,N,11,0
386,130,N,13,9
386,130,N,15,10
386,1,N,19,100
386,1,N,21,86
386,1,N,23,86
386,128,P,2,48
386,128,P,4,42
386,128,P,6,35
386,130,P,11,8
386,130,P,13,0
386,130,P,15,0
386,1,P,19,127
386,1,P,21,102
386,1,P,23,108
387,82,A,2,91
387,82,A,4,81
387,82,A,6,75
387,88,A,10,112
387,88,A,12,112
387,88,A,14,106
387,58,A,19,33
387,58,A,21,26
387,58,A,23,25
387,82,C,2,62
387,82,C,4,70
387,82,C,6,61
387,88,C,10,111
387,88,C,12,114
387,88,C,14,114
387,58,C,19,39
387,58,C,21,33
387,58,C,23,20
387,82,E,2,68
387,82,E,4,53
387,82,E,6,60
387,88,E,10,112
387,88,E,12,122
387,88,E,14,113
387,58,E,19,38
387,58,E,21,29
387,58,E,23,20
387,82,G,2,41
387,82,G,4,24
387,82,G,6,50
387,88,G,10,113
387,88,G,12,129
387,88,G,14,112
387,58,G,19,29
387,58,G,21,27
387,58,G,23,19
387,80,J,2,35
387,80,J,4,44
387,80,J,6,47
387,72,J,10,74
387,72,J,12,73
387,72,J,14,75
387,74,J,19,69
387,74,J,21,70
387,74,J,23,66
387,80,L,2,28
387,80,L,4,34
387,80,L,6,38
387,72,L,10,76
387,72,L,12,77
387,72,L,14,80
387,74,L,19,65
387,74,L,21,62
387,74,L,23,62
387,80,N,2,31
387,80,N,4,38
387,80,N,6,37
387,72,N,10,71
387,72,N,12,70
387,72,N,14,73
387,74,N,19,69
387,74,N,21,69
387,74,N,23,67
387,80,P,2,24
387,80,P,4,31
387,80,P,6,38
387,72,P,10,70
387,72,P,12,75
387,72,P,14,76
387,74,P,19,69
387,74,P,21,70
387,74,P,23,67
388,76,A,2,104
388,76,A,4,100
388,76,A,6,90
388,124,A,11,94
388,124,A,13,91
388,124,A,15,82
388,126,A,19,16
388,126,A,21,16
388,126,A,23,15
388,76,C,2,93
388,76,C,4,81
388,76,C,6,85
388,124,C,11,93
388,124,C,13,90
388,124,C,15,94
388,126,C,19,13
388,126,C,21,0
388,126,C,23,12
388,76,E,2,80
388,76,E,4,60
388,76,E,6,74
388,124,E,11,85
388,124,E,13,86
388,124,E,15,80
388,126,E,19,13
388,126,E,21,11
388,126,E,23,11
388,76,G,2,74
388,76,G,4,66
388,76,G,6,76
388,124,G,11,86
388,124,G,13,84
388,124,G,15,80
388,126,G,19,13
388,126,G,21,13
388,126,G,23,11
388,128,J,2,65
388,128,J,4,41
388,128,J,6,51
388,130,J,11,13
388,130,J,13,12
388,130,J,15,0
388,1,J,19,99
388,1,J,21,101
388,1,J,23,86
388,128,L,2,61
388,128,L,4,50
388,128,L,6,50
388,130,L,11,0
388,130,L,13,0
388,130,L,15,0
388,1,L,19,99
388,1,L,21,89
388,1,L,23,84
388,128,N,2,73
388,128,N,4,68
388,128,N,6,58
388,130,N,11,0
388,130,N,13,0
388,130,N,15,8
388,1,N,19,107
388,1,N,21,92
388,1,N,23,95
388,128,P,2,73
388,128,P,4,73
388,128,P,6,57
388,130,P,11,11
388,130,P,13,11
388,130,P,15,0
388,1,P,19,134
388,1,P,21,116
388,1,P,23,116
389,82,A,2,94
389,82,A,4,89
389,82,A,6,89
389,88,A,10,113
389,88,A,12,109
389,88,A,14,104
389,58,A,19,20
389,58,A,21,29
389,58,A,23,22
389,82,C,2,89
389,82,C,4,74
389,82,C,6,83
389,88,C,10,113
389,88,C,12,110
389,88,C,14,110
389,58,C,19,35
389,58,C,21,36
389,58,C,23,34
389,82,E,2,74
389,82,E,4,77
389,82,E,6,64
389,88,E,10,106
389,88,E,12,113
389,88,E,14,102
389,58,E,19,33
389,58,E,21,35
389,58,E,23,38
389,82,G,2,58
389,82,G,4,47
389,82,G,6,60
389,88,G,10,104
389,88,G,12,109
389,88,G,14,106
389,58,G,19,28
389,58,G,21,32
389,58,G,23,32
389,80,J,2,58
389,80,J,4,59
389,80,J,6,61
389,72,J,10,81
389,72,J,12,79
389,72,J,14,80
389,74,J,19,78
389,74,J,21,71
389,74,J,23,68
389,80,L,2,54
389,80,L,4,64
389,80,L,6,67
389,72,L,10,94
389,72,L,12,89
389,72,L,14,90
389,74,L,19,76
389,74,L,21,72
389,74,L,23,66
389,80,N,2,43
389,80,N,4,63
389,80,N,6,68
389,72,N,10,93
389,72,N,12,94
389,72,N,14,98
389,74,N,19,84
389,74,N,21,80
389,74,N,23,72
389,80,P,2,28
389,80,P,4,55
389,80,P,6,57
389,72,P,10,99
389,72,P,12,97
389,72,P,14,109
389,74,P,19,98
389,74,P,21,90
389,74,P,23,79
390,76,A,2,92
390,76,A,4,96
390,76,A,6,99
390,124,A,11,121
390,124,A,13,115
390,124,A,15,114
390,126,A,19,23
390,126,A,21,22
390,126,A,23,23
390,76,C,2,94
390,76,C,4,94
390,76,C,6,91
390,124,C,11,114
390,124,C,13,118
390,124,C,15,111
390,126,C,19,21
390,126,C,21,19
390,126,C,23,0
390,76,E,2,98
390,76,E,4,91
390,76,E,6,94
390,124,E,11,113
390,124,E,13,115
390,124,E,15,116
390,126,E,19,22
390,126,E,21,19
390,126,E,23,20
390,76,G,2,89
390,76,G,4,91
390,76,G,6,89
390,124,G,11,109
390,124,G,13,107
390,124,G,15,109
390,126,G,19,19
390,126,G,21,20
390,126,G,23,19
390,128,J,2,79
390,128,J,4,63
390,128,J,6,66
390,130,J,11,13
390,130,J,13,15
390,130,J,15,0
390,1,J,19,115
390,1,J,21,109
390,1,J,23,107
390,128,L,2,91
390,128,L,4,81
390,128,L,6,75
390,130,L,11,18
390,130,L,13,11
390,130,L,15,17
390,1,L,19,118
390,1,L,21,104
390,1,L,23,99
390,128,N,2,105
390,128,N,4,95
390,128,N,6,87
390,130,N,11,0
390,130,N,13,17
390,130,N,15,15
390,1,N,19,132
390,1,N,21,111
390,1,N,23,114
390,128,P,2,111
390,128,P,4,110
390,128,P,6,104
390,130,P,11,14
390,130,P,13,22
390,130,P,15,22
390,1,P,19,160
390,1,P,21,135
390,1,P,23,138
391,82,A,2,78
391,82,A,4,88
391,82,A,6,83
391,88,A,10,138
391,88,A,12,145
391,88,A,14,144
391,58,A,19,26
391,58,A,21,29
391,58,A,23,19
391,82,C,2,67
391,82,C,4,80
391,82,C,6,79
391,88,C,10,153
391,88,C,12,154
391,88,C,14,160
391,58,C,19,64
391,58,C,21,55
391,58,C,23,21
391,82,E,2,58
391,82,E,4,61
391,82,E,6,77
391,88,E,10,147
391,88,E,12,157
391,88,E,14,153
391,58,E,19,77
391,58,E,21,62
391,58,E,23,27
391,82,G,2,57
391,82,G,4,72
391,82,G,6,82
391,88,G,10,144
391,88,G,12,148
391,88,G,14,151
391,58,G,19,75
391,58,G,21,65
391,58,G,23,43
391,80,J,2,121
391,80,J,4,138
391,80,J,6,140
391,72,J,10,141
391,72,J,12,141
391,72,J,14,148
391,74,J,19,119
391,74,J,21,127
391,74,J,23,89
391,80,L,2,97
391,80,L,4,134
391,80,L,6,143
391,72,L,10,145
391,72,L,12,151
391,72,L,14,147
391,74,L,19,127
391,74,L,21,106
391,74,L,23,105
391,80,N,2,93
391,80,N,4,140
391,80,N,6,150
391,72,N,10,132
391,72,N,12,143
391,72,N,14,138
391,74,N,19,130
391,74,N,21,110
391,74,N,23,101
391,80,P,2,92
391,80,P,4,105
391,80,P,6,108
391,72,P,10,151
391,72,P,12,147
391,72,P,14,149
391,74,P,19,149
391,74,P,21,125
391,74,P,23,120
392,76,A,2,139
392,76,A,4,137
392,76,A,6,140
392,124,A,11,150
392,124,A,13,129
392,124,A,15,147
392,126,A,19,33
392,126,A,21,34
392,126,A,23,30
392,76,C,2,136
392,76,C,4,148
392,76,C,6,139
392,124,C,11,134
392,124,C,13,139
392,124,C,15,140
392,126,C,19,31
392,126,C,21,31
392,126,C,23,0
392,76,E,2,122
392,76,E,4,123
392,76,E,6,129
392,124,E,11,124
392,124,E,13,138
392,124,E,15,134
392,126,E,19,30
392,126,E,21,21
392,126,E,23,17
392,76,G,2,122
392,76,G,4,117
392,76,G,6,123
392,124,G,11,124
392,124,G,13,128
392,124,G,15,123
392,126,G,19,20
392,126,G,21,21
392,126,G,23,16
392,128,J,2,75
392,128,J,4,64
392,128,J,6,82
392,130,J,11,0
392,130,J,13,14
392,130,J,15,4
392,1,J,19,96
392,1,J,21,98
392,1,J,23,96
392,128,L,2,64
392,128,L,4,62
392,128,L,6,62
